titulo,url,nome_do_canal,data,fonte,dici_teste_id
Animação feita em parceria com a USP auxilia no entendimento da toxoplasmose #ciênciasp,https://www.youtube.com/watch?v=BGOQCdF6slg,,Acesso em: 5/5/2024,Youtube,129
"Toxoplasmose - O Que é, Sintomas, Causas e Tratamento",https://www.youtube.com/watch?v=WJt7k9ENLlo,,Acesso em: 5/5/2024,Youtube,129
Toxoplasmose ocular - tratamento,https://www.youtube.com/watch?v=GWmzkyOIdP8,,Acesso em: 5/5/2024,Youtube,129
História das vacinas | Nerdologia,https://www.youtube.com/watch?v=ENttrlq3zmg,,Acesso em: 5/5/2024,Youtube,130
Diferenças entre vacinas atenuadas e inativadas,https://www.youtube.com/watch?v=YYY1oNEQIxI,,Acesso em: 5/5/2024,Youtube,130
Soro e Vacina - Principais Diferenças - Imunologia - Aula | Biologia com Samuel Cunha,https://www.youtube.com/watch?v=Ltu7uYneynk,,Acesso em: 5/5/2024,Youtube,130
Tracoma -Resumo para prova ACS e ACE,https://www.youtube.com/watch?v=c1SGtL56fGo,,Acesso em: 5/5/2024,Youtube,131
"Tracoma - características, sintomas, transmissão, etc.",https://www.youtube.com/watch?v=BAU7NerzMpQ,,Acesso em: 5/5/2024,Youtube,131
Tracoma - Doenças Transmissíveis - Agente de Saúde e Agente de Combate a Endemias,https://www.youtube.com/watch?v=NotPvuvBBlk,,Acesso em: 5/5/2024,Youtube,131
Câmera Record mostra os bastidores de cirurgia de transplante múltiplo de órgãos,https://www.youtube.com/watch?v=KP8uTTHH8NU,,Acesso em: 5/5/2024,Youtube,132
IMUNOLOGIA DOS TRANSPLANTES - PROF. ALEXANDRE FUNCK,https://www.youtube.com/watch?v=z5MjHiTpzfU,,Acesso em: 5/5/2024,Youtube,132
Transplante de Rins - Você Bonita (28/09/17),https://www.youtube.com/watch?v=GDWjvUP639w,,Acesso em: 5/5/2024,Youtube,132
Sintomas da varíola dos macacos mudam e intrigam médicos,https://www.youtube.com/watch?v=UahK_s2L84c,,Acesso em: 5/5/2024,Youtube,133
Varíola dos macacos: quais os sintomas e como se transmite,https://www.youtube.com/watch?v=vcwXxGEdL1c,,Acesso em: 5/5/2024,Youtube,133
O que caso de varíola dos macacos em cão representa,https://www.youtube.com/watch?v=kk7N1LjFZTw,,Acesso em: 5/5/2024,Youtube,133
VIGITEL BRASIL 2020 (FATORES DE RISCO E DOENÇAS CRÔNICAS NÃO TRANSMISSÍVEIS NO BRASIL),https://www.youtube.com/watch?v=GguJk5YM0vs,,Acesso em: 5/5/2024,Youtube,134
VIGITEL 2018 | Dra Bianca Rosa,https://www.youtube.com/watch?v=PmWM3U4dwV0,,Acesso em: 5/5/2024,Youtube,134
ENTENDENDO DOENÇAS CRÔNICAS E AGRAVOS NÃO TRANSMISSÍVEIS | PLANO DE AÇÕES ESTRATÉGICAS,https://www.youtube.com/watch?v=twAGiOU12XY,,Acesso em: 5/5/2024,Youtube,134
Zika virus | Origem,https://www.youtube.com/watch?v=XmvmtbOut6Q,,Acesso em: 5/5/2024,Youtube,135
Zika vírus  - Brasil Escola,https://www.youtube.com/watch?v=9XJ9VlsU-40,,Acesso em: 5/5/2024,Youtube,135
Vírus Zika | Nerdologia,https://www.youtube.com/watch?v=pm3do0nEuuM,,Acesso em: 5/5/2024,Youtube,135
